Customer ID,Count,Quarter,Customer Status,Churn Label
8752-GHJFU,1,Q3,Stayed,No
6896-SRVYQ,1,Q3,Stayed,No
9052-VKDUW,1,Q3,Stayed,No
2480-EJWYP,1,Q3,Stayed,No
6806-YDEUL,1,Q3,Stayed,No
0222-CNVPT,1,Q3,Stayed,No
6048-UWKAL,1,Q3,Stayed,No
9290-SHCMB,1,Q3,Stayed,No
2277-BKJKN,1,Q3,Stayed,No
8016-ZMGMO,1,Q3,Stayed,No
1728-CXQBE,1,Q3,Stayed,No
0481-SUMCB,1,Q3,Stayed,No
2811-POVEX,1,Q3,Stayed,No
7905-NJMXS,1,Q3,Stayed,No
9957-YODKZ,1,Q3,Stayed,No
3223-DWFIO,1,Q3,Stayed,No
3292-PBZEJ,1,Q3,Stayed,No
0993-OSGPT,1,Q3,Stayed,No
7108-DGVUU,1,Q3,Stayed,No
9906-NHHVC,1,Q3,Stayed,No
8152-UOBNY,1,Q3,Stayed,No
7351-KYHQH,1,Q3,Stayed,No
6374-NTQLP,1,Q3,Stayed,No
6267-DCFFZ,1,Q3,Stayed,No
2439-LYPMQ,1,Q3,Stayed,No
7426-WEIJX,1,Q3,Stayed,No
3761-FLYZI,1,Q3,Stayed,No
1060-ENTOF,1,Q3,Stayed,No
0999-QXNSA,1,Q3,Stayed,No
9365-SRSZE,1,Q3,Stayed,No
4918-FYJNT,1,Q3,Stayed,No
4854-CIDCF,1,Q3,Joined,No
3280-MRDOF,1,Q3,Stayed,No
6407-UTSLV,1,Q3,Joined,No
5935-FCCNB,1,Q3,Stayed,No
9705-IOVQQ,1,Q3,Stayed,No
1320-REHCS,1,Q3,Stayed,No
2057-BOYKM,1,Q3,Stayed,No
0134-XWXCE,1,Q3,Stayed,No
2307-FYNNL,1,Q3,Stayed,No
5605-XNWEN,1,Q3,Stayed,No
2519-LBNQL,1,Q3,Stayed,No
8623-ULFNQ,1,Q3,Stayed,No
7789-HKSBS,1,Q3,Stayed,No
2070-XYMFH,1,Q3,Stayed,No
5663-QBGIS,1,Q3,Stayed,No
3402-XRIUO,1,Q3,Stayed,No
8058-DMYRU,1,Q3,Stayed,No
3537-RYBHH,1,Q3,Stayed,No
0523-VNGTF,1,Q3,Stayed,No
7105-MXJLL,1,Q3,Stayed,No
7064-FRRSW,1,Q3,Stayed,No
1636-NTNCO,1,Q3,Stayed,No
3219-JQRSL,1,Q3,Stayed,No
1845-CSBRZ,1,Q3,Stayed,No
3723-BFBGR,1,Q3,Stayed,No
5692-ICXLW,1,Q3,Stayed,No
7020-OZKXZ,1,Q3,Stayed,No
0308-GIQJT,1,Q3,Stayed,No
8775-ERLNB,1,Q3,Joined,No
8309-IEYJD,1,Q3,Joined,No
7361-YPXFS,1,Q3,Stayed,No
6557-BZXLQ,1,Q3,Stayed,No
4832-VRBMR,1,Q3,Stayed,No
7901-TBKJX,1,Q3,Stayed,No
9919-FZDED,1,Q3,Stayed,No
7206-PQBBZ,1,Q3,Stayed,No
4079-VTGLK,1,Q3,Stayed,No
2931-VUVJN,1,Q3,Stayed,No
2878-RMWXY,1,Q3,Stayed,No
7375-WMVMT,1,Q3,Stayed,No
7622-FWGEW,1,Q3,Stayed,No
0380-NEAVX,1,Q3,Stayed,No
8495-LJDFO,1,Q3,Stayed,No
1302-UHBDD,1,Q3,Stayed,No
3597-YASZG,1,Q3,Stayed,No
3420-ZDBMA,1,Q3,Stayed,No
3398-GCPMU,1,Q3,Stayed,No
1013-QCWAM,1,Q3,Stayed,No
0336-PIKEI,1,Q3,Stayed,No
7322-OCWHC,1,Q3,Stayed,No
5732-IKGQH,1,Q3,Stayed,No
0093-EXYQL,1,Q3,Stayed,No
9168-INPSZ,1,Q3,Stayed,No
0015-UOCOJ,1,Q3,Stayed,No
5334-AFQJB,1,Q3,Stayed,No
2754-SDJRD,1,Q3,Stayed,No
1465-LNTLJ,1,Q3,Stayed,No
4706-DGAHW,1,Q3,Joined,No
8552-OBVRU,1,Q3,Stayed,No
9776-OJUZI,1,Q3,Stayed,No
0869-PAPRP,1,Q3,Stayed,No
4238-JSSWH,1,Q3,Stayed,No
9121-PHQSR,1,Q3,Stayed,No
9796-MVYXX,1,Q3,Stayed,No
7268-IGMFD,1,Q3,Stayed,No
0013-SMEOE,1,Q3,Stayed,No
2573-GYRUU,1,Q3,Stayed,No
6486-LHTMA,1,Q3,Stayed,No
4083-BFNYK,1,Q3,Stayed,No
1089-HDMKP,1,Q3,Stayed,No
0141-YEAYS,1,Q3,Stayed,No
9603-OAIHC,1,Q3,Joined,No
8406-LNMHF,1,Q3,Stayed,No
0023-UYUPN,1,Q3,Stayed,No
6360-SVNWV,1,Q3,Stayed,No
9050-IKDZA,1,Q3,Joined,No
1197-BVMVG,1,Q3,Stayed,No
5198-EFNBM,1,Q3,Stayed,No
7516-GMHUV,1,Q3,Stayed,No
6614-YWYSC,1,Q3,Stayed,No
8735-SDUFN,1,Q3,Stayed,No
7016-NVRIC,1,Q3,Stayed,No
9825-YCXWZ,1,Q3,Stayed,No
2000-DHJUY,1,Q3,Stayed,No
9796-BPKIW,1,Q3,Stayed,No
9137-NOQKA,1,Q3,Joined,No
7748-UMTRK,1,Q3,Stayed,No
6463-MVYRY,1,Q3,Stayed,No
4526-ZJJTM,1,Q3,Stayed,No
5315-CKEQK,1,Q3,Stayed,No
0907-HQNTS,1,Q3,Stayed,No
8250-ZNGGW,1,Q3,Stayed,No
8166-ORCHU,1,Q3,Stayed,No
1855-CFULU,1,Q3,Stayed,No
8628-MFKAX,1,Q3,Stayed,No
9508-ILZDG,1,Q3,Stayed,No
6128-AQBMT,1,Q3,Stayed,No
4295-YURET,1,Q3,Stayed,No
7693-QPEFS,1,Q3,Stayed,No
0924-BJCRC,1,Q3,Stayed,No
5533-NHFRF,1,Q3,Stayed,No
4360-QRAVE,1,Q3,Stayed,No
8433-WPJTV,1,Q3,Stayed,No
5387-ASZNZ,1,Q3,Stayed,No
2277-DJJDL,1,Q3,Stayed,No
6963-EZQEE,1,Q3,Stayed,No
2452-KDRRH,1,Q3,Stayed,No
5248-RPYWW,1,Q3,Stayed,No
7923-IYJWY,1,Q3,Stayed,No
1658-TJVOA,1,Q3,Stayed,No
0674-DGMAQ,1,Q3,Stayed,No
2761-XECQW,1,Q3,Stayed,No
8059-UDZFY,1,Q3,Stayed,No
7740-BTPUX,1,Q3,Stayed,No
8648-PFRMP,1,Q3,Stayed,No
8996-ZROXE,1,Q3,Stayed,No
2207-QPJED,1,Q3,Stayed,No
0516-QREYC,1,Q3,Stayed,No
3865-QBWSJ,1,Q3,Stayed,No
5857-TYBCJ,1,Q3,Stayed,No
4176-RELJR,1,Q3,Stayed,No
7924-GJZFI,1,Q3,Stayed,No
5897-ZYEKH,1,Q3,Stayed,No
5456-ITGIC,1,Q3,Stayed,No
8070-AAWZP,1,Q3,Stayed,No
6860-YRJZP,1,Q3,Stayed,No
9391-DXGGG,1,Q3,Stayed,No
9844-FELAJ,1,Q3,Stayed,No
8395-ETZKQ,1,Q3,Stayed,No
8336-TAVKX,1,Q3,Stayed,No
0581-BXBUB,1,Q3,Stayed,No
5150-ITWWB,1,Q3,Joined,No
9281-OFDMF,1,Q3,Stayed,No
7636-OWBPG,1,Q3,Stayed,No
0549-CYCQN,1,Q3,Stayed,No
0928-JMXNP,1,Q3,Stayed,No
3629-ZNKXA,1,Q3,Stayed,No
4827-LTQRJ,1,Q3,Stayed,No
0136-IFMYD,1,Q3,Stayed,No
5144-TVGLP,1,Q3,Stayed,No
9659-ZTWSM,1,Q3,Stayed,No
2195-VVRJF,1,Q3,Stayed,No
1125-SNVCK,1,Q3,Stayed,No
2545-EBUPK,1,Q3,Joined,No
2172-EJXVF,1,Q3,Stayed,No
8659-HDIYE,1,Q3,Stayed,No
4680-KUTAJ,1,Q3,Stayed,No
2883-ILGWO,1,Q3,Stayed,No
1167-OYZJF,1,Q3,Stayed,No
4806-DXQCE,1,Q3,Stayed,No
5996-NRVXR,1,Q3,Stayed,No
0100-DUVFC,1,Q3,Stayed,No
5397-TUPSH,1,Q3,Stayed,No
6773-LQTVT,1,Q3,Stayed,No
9402-ORRAH,1,Q3,Stayed,No
4840-ORQXB,1,Q3,Stayed,No
3982-DQLUS,1,Q3,Stayed,No
3756-VNWDH,1,Q3,Stayed,No
2921-XWDJH,1,Q3,Stayed,No
9799-CAYJJ,1,Q3,Joined,No
6814-ZPWFQ,1,Q3,Stayed,No
5019-GQVCR,1,Q3,Stayed,No
2880-FPNAE,1,Q3,Joined,No
1568-BEKZM,1,Q3,Stayed,No
2045-BMBTJ,1,Q3,Stayed,No
6741-EGCBI,1,Q3,Stayed,No
1730-ZMAME,1,Q3,Stayed,No
5913-INRQV,1,Q3,Stayed,No
6185-TASNN,1,Q3,Joined,No
1925-LFCZZ,1,Q3,Stayed,No
8707-RMEZH,1,Q3,Stayed,No
9373-WSLOY,1,Q3,Stayed,No
9819-FBNSV,1,Q3,Stayed,No
9544-PYPSJ,1,Q3,Stayed,No
3878-AVSOQ,1,Q3,Joined,No
3258-SYSWS,1,Q3,Stayed,No
0512-FLFDW,1,Q3,Stayed,No
2107-FBPTK,1,Q3,Stayed,No
1016-DJTSV,1,Q3,Stayed,No
5699-BNCAS,1,Q3,Stayed,No
2900-PHPLN,1,Q3,Stayed,No
4039-PIMHX,1,Q3,Stayed,No
7826-VVKWT,1,Q3,Stayed,No
5288-AHOUP,1,Q3,Stayed,No
7134-HBPBS,1,Q3,Stayed,No
4415-WNGVR,1,Q3,Stayed,No
1309-XGFSN,1,Q3,Stayed,No
0650-BWOZN,1,Q3,Stayed,No
4304-XUMGI,1,Q3,Stayed,No
9481-IEBZY,1,Q3,Stayed,No
1080-BWSYE,1,Q3,Stayed,No
3786-WOVKF,1,Q3,Stayed,No
5816-SCGFC,1,Q3,Stayed,No
9278-VZKCD,1,Q3,Stayed,No
8261-GWDBQ,1,Q3,Stayed,No
6173-GOLSU,1,Q3,Stayed,No
8720-RQSBJ,1,Q3,Joined,No
7225-CBZPL,1,Q3,Stayed,No
3692-JHONH,1,Q3,Stayed,No
1200-TUZHR,1,Q3,Stayed,No
7130-CTCUS,1,Q3,Stayed,No
0420-HLGXF,1,Q3,Stayed,No
3657-COGMW,1,Q3,Stayed,No
4334-HOWRP,1,Q3,Stayed,No
4098-NAUKP,1,Q3,Stayed,No
3308-JSGML,1,Q3,Stayed,No
6199-IWKGC,1,Q3,Stayed,No
2675-DHUTR,1,Q3,Stayed,No
7446-YPODE,1,Q3,Stayed,No
9522-BNTHX,1,Q3,Stayed,No
0531-ZZJWQ,1,Q3,Stayed,No
2688-BHGOG,1,Q3,Stayed,No
0916-QOFDP,1,Q3,Stayed,No
8910-LEDAG,1,Q3,Stayed,No
3452-GWUIN,1,Q3,Stayed,No
7278-CKDNC,1,Q3,Stayed,No
8450-UYIBU,1,Q3,Stayed,No
3836-FZSDJ,1,Q3,Stayed,No
0187-QSXOE,1,Q3,Stayed,No
7733-UDMTP,1,Q3,Stayed,No
6904-JLBGY,1,Q3,Stayed,No
6917-YACBP,1,Q3,Stayed,No
4223-WOZCM,1,Q3,Joined,No
5917-RYRMG,1,Q3,Stayed,No
8224-DWCKX,1,Q3,Stayed,No
1768-HNVGJ,1,Q3,Stayed,No
4395-PZMSN,1,Q3,Stayed,No
5446-DKWYW,1,Q3,Stayed,No
8107-KNCIM,1,Q3,Stayed,No
5451-YHYPW,1,Q3,Stayed,No
7629-WFGLW,1,Q3,Stayed,No
8818-DOPVL,1,Q3,Stayed,No
7044-YAACC,1,Q3,Stayed,No
8189-XRIKE,1,Q3,Stayed,No
3740-RLMVT,1,Q3,Stayed,No
2186-QZEYA,1,Q3,Stayed,No
5599-HVLTW,1,Q3,Stayed,No
9208-OLGAQ,1,Q3,Stayed,No
3244-CQPHU,1,Q3,Stayed,No
2674-MLXMN,1,Q3,Stayed,No
9708-HPXWZ,1,Q3,Stayed,No
5792-JALQC,1,Q3,Stayed,No
2675-OTVVJ,1,Q3,Stayed,No
0537-QYZZN,1,Q3,Stayed,No
3340-QBBFM,1,Q3,Stayed,No
2277-VWCNI,1,Q3,Stayed,No
7576-JMYWV,1,Q3,Stayed,No
5227-JSCFE,1,Q3,Stayed,No
1608-GMEWB,1,Q3,Stayed,No
2665-NPTGL,1,Q3,Stayed,No
0442-ZXKVS,1,Q3,Stayed,No
0575-CUQOV,1,Q3,Stayed,No
5329-KRDTM,1,Q3,Stayed,No
0707-HOVVN,1,Q3,Stayed,No
9518-XXBXE,1,Q3,Stayed,No
0423-UDIJQ,1,Q3,Stayed,No
9029-FEGVJ,1,Q3,Stayed,No
8999-XXGNS,1,Q3,Stayed,No
0471-ARVMX,1,Q3,Stayed,No
7524-VRLPL,1,Q3,Stayed,No
4884-TVUQF,1,Q3,Stayed,No
8065-BVEPF,1,Q3,Stayed,No
6350-XFYGW,1,Q3,Stayed,No
8755-IWJHN,1,Q3,Stayed,No
4480-QQRHC,1,Q3,Stayed,No
0929-PECLO,1,Q3,Stayed,No
9470-YFUYI,1,Q3,Stayed,No
7402-EYFXX,1,Q3,Stayed,No
1986-PHGZF,1,Q3,Stayed,No
8024-XNAFQ,1,Q3,Stayed,No
2988-GBIVW,1,Q3,Stayed,No
5956-YHHRX,1,Q3,Stayed,No
6008-NAIXK,1,Q3,Stayed,No
4007-NHVHI,1,Q3,Stayed,No
8979-CAMGB,1,Q3,Stayed,No
7813-ZGGAW,1,Q3,Stayed,No
6583-KQJLK,1,Q3,Stayed,No
6139-ZZRBQ,1,Q3,Stayed,No
7594-LZNWR,1,Q3,Stayed,No
3996-ZNWYK,1,Q3,Stayed,No
8760-ZRHKE,1,Q3,Stayed,No
5216-WASFJ,1,Q3,Stayed,No
4948-WBBKL,1,Q3,Stayed,No
8348-JLBUG,1,Q3,Stayed,No
3339-EAQNV,1,Q3,Stayed,No
5730-RIITO,1,Q3,Stayed,No
7515-LODFU,1,Q3,Stayed,No
8041-TMEID,1,Q3,Stayed,No
6941-KXRRV,1,Q3,Stayed,No
4501-UYKBC,1,Q3,Stayed,No
5304-EFJLP,1,Q3,Stayed,No
8875-AKBYH,1,Q3,Stayed,No
0533-UCAAU,1,Q3,Stayed,No
1394-SUIUH,1,Q3,Stayed,No
8565-WUXZU,1,Q3,Stayed,No
2055-BFOCC,1,Q3,Stayed,No
4584-LBNMK,1,Q3,Stayed,No
3898-GUYTS,1,Q3,Stayed,No
3703-KBKZP,1,Q3,Stayed,No
5117-IFGPS,1,Q3,Stayed,No
2197-OMWGI,1,Q3,Stayed,No
7852-LECYP,1,Q3,Stayed,No
8595-SIZNC,1,Q3,Stayed,No
8920-NAVAY,1,Q3,Stayed,No
9699-UBQFS,1,Q3,Stayed,No
1261-FWTTE,1,Q3,Stayed,No
3528-HFRIQ,1,Q3,Stayed,No
3320-VEOYC,1,Q3,Stayed,No
9758-MFWGD,1,Q3,Stayed,No
1360-JYXKQ,1,Q3,Stayed,No
6925-BAYGL,1,Q3,Stayed,No
4135-FRWKJ,1,Q3,Stayed,No
6551-ZCOTS,1,Q3,Stayed,No
5995-SNNEW,1,Q3,Stayed,No
5371-VYLSX,1,Q3,Stayed,No
4128-ETESU,1,Q3,Stayed,No
3295-YVUSR,1,Q3,Joined,No
8016-NCFVO,1,Q3,Stayed,No
4119-ZYPZY,1,Q3,Stayed,No
1078-TDCRN,1,Q3,Joined,No
5439-WIKXB,1,Q3,Stayed,No
2080-CAZNM,1,Q3,Stayed,No
1028-FFNJK,1,Q3,Stayed,No
3001-UNBTL,1,Q3,Stayed,No
0786-IVLAW,1,Q3,Stayed,No
4282-ACRXS,1,Q3,Stayed,No
7668-XCFYV,1,Q3,Stayed,No
5336-UFNZP,1,Q3,Stayed,No
9233-PSYHO,1,Q3,Stayed,No
8777-MBMTS,1,Q3,Stayed,No
2615-YVMYX,1,Q3,Stayed,No
2851-STERV,1,Q3,Stayed,No
5419-JKZNQ,1,Q3,Stayed,No
1409-PHXTF,1,Q3,Stayed,No
9591-YVTEB,1,Q3,Stayed,No
9309-BZGNT,1,Q3,Stayed,No
8075-GXIUB,1,Q3,Stayed,No
6723-WSNTY,1,Q3,Stayed,No
2144-BFDSO,1,Q3,Stayed,No
5647-FXOTP,1,Q3,Stayed,No
6078-VESFR,1,Q3,Stayed,No
9866-OCCKE,1,Q3,Stayed,No
2786-GCDPI,1,Q3,Stayed,No
3733-UOCWF,1,Q3,Stayed,No
8490-BXHEO,1,Q3,Stayed,No
7173-TETGO,1,Q3,Stayed,No
6435-VWCCY,1,Q3,Stayed,No
6726-NNFWD,1,Q3,Stayed,No
7856-GANIL,1,Q3,Stayed,No
0248-PGHBZ,1,Q3,Stayed,No
7472-EQOAV,1,Q3,Stayed,No
5985-BEHZK,1,Q3,Stayed,No
9279-CJEOJ,1,Q3,Stayed,No
8029-XYPWT,1,Q3,Stayed,No
6646-JPPHA,1,Q3,Stayed,No
7658-UYUQS,1,Q3,Stayed,No
8746-BFOAJ,1,Q3,Stayed,No
8023-QHAIO,1,Q3,Stayed,No
8133-ANHHJ,1,Q3,Stayed,No
1707-HABPF,1,Q3,Stayed,No
6847-KJLTS,1,Q3,Stayed,No
4619-EVPHY,1,Q3,Stayed,No
4462-CYWMH,1,Q3,Stayed,No
9334-GWGOW,1,Q3,Stayed,No
4291-HYEBC,1,Q3,Stayed,No
1576-PFZIW,1,Q3,Stayed,No
0147-ESWWR,1,Q3,Stayed,No
1217-VASWC,1,Q3,Stayed,No
2522-WLNSF,1,Q3,Stayed,No
5327-XOKKY,1,Q3,Stayed,No
3312-ZWLGF,1,Q3,Stayed,No
0795-XCCTE,1,Q3,Stayed,No
7072-MBHEV,1,Q3,Stayed,No
8050-DVOJX,1,Q3,Stayed,No
8169-SAEJD,1,Q3,Stayed,No
1580-BMCMR,1,Q3,Stayed,No
4199-QHJNM,1,Q3,Stayed,No
5135-GRQJV,1,Q3,Stayed,No
2384-OVPSA,1,Q3,Stayed,No
1371-WEPDS,1,Q3,Stayed,No
3349-ANQNH,1,Q3,Stayed,No
5937-EORGB,1,Q3,Stayed,No
5539-HIVAK,1,Q3,Stayed,No
4583-PARNH,1,Q3,Stayed,No
1421-HCERK,1,Q3,Stayed,No
0716-BQNDX,1,Q3,Stayed,No
1162-ECVII,1,Q3,Stayed,No
8695-ARGXZ,1,Q3,Stayed,No
1697-NVVGY,1,Q3,Stayed,No
9112-WSNPU,1,Q3,Stayed,No
4976-LNFVV,1,Q3,Stayed,No
2077-MPJQO,1,Q3,Stayed,No
1480-IVEVR,1,Q3,Stayed,No
4118-CEVPF,1,Q3,Stayed,No
2428-HYUNX,1,Q3,Stayed,No
9693-XMUOB,1,Q3,Stayed,No
1635-NZATJ,1,Q3,Stayed,No
9943-VSZUV,1,Q3,Stayed,No
9355-NPPFS,1,Q3,Stayed,No
5828-DWPIL,1,Q3,Stayed,No
2931-FSOHN,1,Q3,Stayed,No
9971-ZWPBF,1,Q3,Stayed,No
8421-WZOOW,1,Q3,Stayed,No
2957-JIRMN,1,Q3,Stayed,No
5271-DBYSJ,1,Q3,Stayed,No
3915-ODIYG,1,Q3,Stayed,No
5671-UUNXD,1,Q3,Stayed,No
4698-KVLLG,1,Q3,Stayed,No
0282-NVSJS,1,Q3,Stayed,No
7537-CBQUZ,1,Q3,Stayed,No
4750-UKWJK,1,Q3,Stayed,No
4884-ZTHVF,1,Q3,Stayed,No
3055-OYMSE,1,Q3,Stayed,No
1468-DEFNC,1,Q3,Stayed,No
9605-WGJVW,1,Q3,Joined,No
4627-MIHJH,1,Q3,Stayed,No
5553-AOINX,1,Q3,Stayed,No
3258-SANFR,1,Q3,Stayed,No
4833-QTJNO,1,Q3,Stayed,No
2322-VCZHZ,1,Q3,Stayed,No
6383-ZTSIW,1,Q3,Stayed,No
0118-JPNOY,1,Q3,Stayed,No
9000-PLFUZ,1,Q3,Stayed,No
7779-ORAEL,1,Q3,Stayed,No
0644-OQMDK,1,Q3,Stayed,No
1658-XUHBX,1,Q3,Stayed,No
2378-HTWFW,1,Q3,Stayed,No
3719-TDVQB,1,Q3,Stayed,No
0201-MIBOL,1,Q3,Stayed,No
8495-PRWFH,1,Q3,Stayed,No
0439-IFYUN,1,Q3,Stayed,No
6458-CYIDZ,1,Q3,Stayed,No
1932-UEDCX,1,Q3,Stayed,No
5188-HGMLP,1,Q3,Stayed,No
5331-RGMTT,1,Q3,Stayed,No
4476-OSWTN,1,Q3,Stayed,No
6726-WEXXK,1,Q3,Stayed,No
4023-RTIQM,1,Q3,Stayed,No
7872-RDDLZ,1,Q3,Stayed,No
3162-KKZXO,1,Q3,Stayed,No
8904-OPDCK,1,Q3,Stayed,No
6048-QBXKL,1,Q3,Joined,No
6734-FQAJX,1,Q3,Stayed,No
2378-VTKDH,1,Q3,Stayed,No
2974-GGUXS,1,Q3,Stayed,No
7994-XIRTR,1,Q3,Stayed,No
5298-GSTLM,1,Q3,Stayed,No
6121-TNHBO,1,Q3,Stayed,No
5119-NZPTV,1,Q3,Joined,No
3865-ZYKAD,1,Q3,Stayed,No
2205-LPVGL,1,Q3,Stayed,No
4868-AADLV,1,Q3,Stayed,No
3256-EZDBI,1,Q3,Stayed,No
4726-DLWQN,1,Q3,Stayed,No
3518-FSTWG,1,Q3,Stayed,No
0230-UBYPQ,1,Q3,Stayed,No
1763-KUAAW,1,Q3,Stayed,No
1104-TNLZA,1,Q3,Stayed,No
5195-KPUNQ,1,Q3,Stayed,No
3908-MKIMJ,1,Q3,Stayed,No
6969-MVBAI,1,Q3,Stayed,No
2453-SAFNS,1,Q3,Stayed,No
7426-GSWPO,1,Q3,Stayed,No
4909-JOUPP,1,Q3,Stayed,No
6437-UDQJM,1,Q3,Stayed,No
1226-IENZN,1,Q3,Stayed,No
3411-WLRSQ,1,Q3,Joined,No
0822-QGCXA,1,Q3,Stayed,No
3588-WSTTJ,1,Q3,Stayed,No
3798-EPWRR,1,Q3,Joined,No
2452-MRMZF,1,Q3,Stayed,No
4989-LIXVT,1,Q3,Stayed,No
5481-NTDOH,1,Q3,Stayed,No
0749-IRGQE,1,Q3,Stayed,No
1754-GKYPY,1,Q3,Stayed,No
1591-MQJTP,1,Q3,Stayed,No
7471-MQPOS,1,Q3,Stayed,No
3259-KNMRR,1,Q3,Stayed,No
6120-RJKLU,1,Q3,Stayed,No
4323-OHFOW,1,Q3,Stayed,No
6563-VNPMN,1,Q3,Stayed,No
2267-WTPYD,1,Q3,Stayed,No
9129-UXERG,1,Q3,Stayed,No
6229-LSCKB,1,Q3,Stayed,No
6127-IYJOZ,1,Q3,Joined,No
8065-QBYTO,1,Q3,Stayed,No
7921-LMDFQ,1,Q3,Stayed,No
5820-PTRYM,1,Q3,Stayed,No
6211-WHMYA,1,Q3,Stayed,No
3454-JFUBC,1,Q3,Stayed,No
2451-YMUXS,1,Q3,Stayed,No
4690-PKDQG,1,Q3,Stayed,No
7789-CRUVC,1,Q3,Stayed,No
9972-VAFJJ,1,Q3,Stayed,No
5981-ZVXOT,1,Q3,Stayed,No
2274-XUATA,1,Q3,Stayed,No
0666-UXTJO,1,Q3,Stayed,No
1035-IPQPU,1,Q3,Stayed,No
2235-DWLJU,1,Q3,Stayed,No
3605-JISKB,1,Q3,Stayed,No
3668-QPYBK,1,Q3,Churned,Yes
9237-HQITU,1,Q3,Churned,Yes
9305-CDSKC,1,Q3,Churned,Yes
7892-POOKP,1,Q3,Churned,Yes
0280-XJGEX,1,Q3,Churned,Yes
4190-MFLUW,1,Q3,Churned,Yes
1066-JKSGK,1,Q3,Churned,Yes
6467-CHFZW,1,Q3,Churned,Yes
8665-UTDHZ,1,Q3,Churned,Yes
8773-HHUOZ,1,Q3,Churned,Yes
6047-YHPVI,1,Q3,Churned,Yes
5380-WJKOV,1,Q3,Churned,Yes
8168-UQWWF,1,Q3,Churned,Yes
7760-OYPDY,1,Q3,Churned,Yes
9420-LOJKX,1,Q3,Churned,Yes
5698-BQJOH,1,Q3,Churned,Yes
5919-TMRGD,1,Q3,Churned,Yes
9191-MYQKX,1,Q3,Churned,Yes
8637-XJIVR,1,Q3,Churned,Yes
0278-YXOOG,1,Q3,Churned,Yes
3192-NQECA,1,Q3,Churned,Yes
0486-HECZI,1,Q3,Churned,Yes
5299-RULOA,1,Q3,Churned,Yes
0404-SWRVG,1,Q3,Churned,Yes
6207-WIOLX,1,Q3,Churned,Yes
3091-FYHKI,1,Q3,Churned,Yes
2372-HWUHI,1,Q3,Churned,Yes
4080-OGPJL,1,Q3,Churned,Yes
2135-RXIHG,1,Q3,Churned,Yes
3874-EQOEP,1,Q3,Churned,Yes
0867-MKZVY,1,Q3,Churned,Yes
3376-BMGFE,1,Q3,Churned,Yes
1875-QIVME,1,Q3,Churned,Yes
0691-JVSYA,1,Q3,Churned,Yes
6317-YPKDH,1,Q3,Churned,Yes
9367-WXLCH,1,Q3,Churned,Yes
1918-ZBFQJ,1,Q3,Churned,Yes
1024-GUALD,1,Q3,Churned,Yes
2472-OVKUP,1,Q3,Churned,Yes
1285-OKIPP,1,Q3,Churned,Yes
7825-ECJRF,1,Q3,Churned,Yes
7841-TZDMQ,1,Q3,Churned,Yes
9408-SSNVZ,1,Q3,Churned,Yes
0742-MOABM,1,Q3,Churned,Yes
2232-DMLXU,1,Q3,Churned,Yes
8937-RDTHP,1,Q3,Churned,Yes
1251-KRREG,1,Q3,Churned,Yes
0322-YINQP,1,Q3,Churned,Yes
4629-NRXKX,1,Q3,Churned,Yes
4959-JOSRX,1,Q3,Churned,Yes
6323-AYBRX,1,Q3,Churned,Yes
6366-ZGQGL,1,Q3,Churned,Yes
5940-AHUHD,1,Q3,Churned,Yes
6432-TWQLB,1,Q3,Churned,Yes
4484-GLZOU,1,Q3,Churned,Yes
9512-UIBFX,1,Q3,Churned,Yes
5583-SXDAG,1,Q3,Churned,Yes
3580-REOAC,1,Q3,Churned,Yes
6390-DSAZX,1,Q3,Churned,Yes
7563-BIUPC,1,Q3,Churned,Yes
2321-OMBXY,1,Q3,Churned,Yes
0122-OAHPZ,1,Q3,Churned,Yes
2868-SNELZ,1,Q3,Churned,Yes
4322-RCYMT,1,Q3,Churned,Yes
6680-NENYN,1,Q3,Churned,Yes
1343-EHPYB,1,Q3,Churned,Yes
2034-GDRCN,1,Q3,Churned,Yes
0219-YTZUE,1,Q3,Churned,Yes
4572-DVCGN,1,Q3,Churned,Yes
1010-DIAUQ,1,Q3,Churned,Yes
0259-GBZSH,1,Q3,Churned,Yes
9601-BRXPO,1,Q3,Churned,Yes
6905-NIQIN,1,Q3,Churned,Yes
5167-ZFFMM,1,Q3,Churned,Yes
6599-CEBNN,1,Q3,Churned,Yes
0979-PHULV,1,Q3,Churned,Yes
4800-VHZKI,1,Q3,Churned,Yes
7989-CHGTL,1,Q3,Churned,Yes
0578-SKVMF,1,Q3,Churned,Yes
9063-ZGTUY,1,Q3,Churned,Yes
2957-LOLHO,1,Q3,Churned,Yes
7752-XUSCI,1,Q3,Churned,Yes
4110-PFEUZ,1,Q3,Churned,Yes
0256-LTHVJ,1,Q3,Churned,Yes
0880-TKATG,1,Q3,Churned,Yes
3811-VBYBZ,1,Q3,Churned,Yes
4640-UHDOS,1,Q3,Churned,Yes
3583-EKAPL,1,Q3,Churned,Yes
9399-APLBT,1,Q3,Churned,Yes
2359-KMGLI,1,Q3,Churned,Yes
0306-JAELE,1,Q3,Churned,Yes
6227-HWPWX,1,Q3,Churned,Yes
0447-BEMNG,1,Q3,Churned,Yes
5949-XIKAE,1,Q3,Churned,Yes
8372-JUXUI,1,Q3,Churned,Yes
0388-EOPEX,1,Q3,Churned,Yes
8205-OTCHB,1,Q3,Churned,Yes
7783-YKGDV,1,Q3,Churned,Yes
7218-HKQFK,1,Q3,Churned,Yes
