Customer ID,Referred a Friend,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges
3999-QGRJH,No,8,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85
2454-RPBRZ,Yes,12,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2
2265-CYWIV,Yes,4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65
4550-VBOFE,Yes,70,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5
7409-KIUTL,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0
1732-VHUBQ,Yes,47,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.55,3309.25
0679-IDSTG,Yes,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25
8802-UNOJF,No,12,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75
6313-GIDIT,No,53,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.45,2854.55
2845-AFFTX,No,41,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3
2815-CPTUL,No,5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.25,331.9
1891-FZYSA,Yes,69,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15
9685-WKZGT,No,14,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75
6022-UGGSO,No,32,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95
3923-CSIHK,Yes,50,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85
3677-IYRBF,No,2,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65
8118-LSUEL,No,23,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5
5277-ZLOOR,No,2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45
4248-HCETZ,Yes,30,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,79.65,2365.15
9174-FKWZE,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45
5307-DZCVC,No,32,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,85.95,2628.6
8679-JOEVF,No,16,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,59.4,1023.9
4803-AXVYP,No,38,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25
5649-ANRML,No,2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,95.1,180.25
7395-IGJOS,Yes,17,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,81.5,1329.2
7890-VYYWG,Yes,3,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,36.45,93.7
9907-SWKKF,No,1,No,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,25.05,25.05
6397-JNZZG,Yes,43,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card,55.55,2342.2
7779-LGOVN,Yes,10,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65
9710-ZUSHQ,No,37,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75
3902-FOIGH,Yes,12,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.35,1218.55
3318-OSATS,No,35,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05
2636-ALXXZ,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6
9885-CSMWE,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,78.45,78.45
8058-JMEQO,No,9,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5
7657-DYEPJ,No,38,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,70.15,2497.35
8276-MQBYC,No,51,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3
6015-VVHHE,No,5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,83.15,446.05
2516-VQRRV,No,2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,75.45,158.4
7580-UGXNC,No,2,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,54.85,104.2
5178-LMXOP,Yes,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.1,95.1
7056-IMHCC,Yes,53,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.9,5549.4
8749-JMNKX,Yes,51,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95
0917-EZOLA,No,72,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.15,7689.95
8414-MYSHR,No,5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.4,449.75
4988-IQIGL,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35
4706-AXVKM,No,11,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,84.8,906.85
5889-JTMUL,Yes,50,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,4888.7
9026-RNUJS,No,5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.35,237.25
1624-NALOJ,No,5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.8,502.6
6210-KBBPI,No,9,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,99.45,919.4
2260-USTRB,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.2,115.95
8623-TMRBY,Yes,51,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.2,4146.05
6900-PXRMS,No,26,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.75,2710.25
3346-BRMIS,Yes,18,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7
2722-JMONI,Yes,1,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.55,49.55
7579-OOPEC,Yes,2,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,50.15,115.1
1771-OADNZ,Yes,29,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,2745.2
0612-RTZZA,No,1,No,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.25,25.25
4433-JCGCG,Yes,46,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4680.05
9488-HGMJH,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,71.15
4818-QIUFN,No,20,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.9
6961-VCPMC,Yes,46,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.4,3605.2
4424-TKOPW,No,2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75
4201-JMNGR,No,1,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8
1866-RZZQS,No,41,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.4,4187.75
8631-NBHFZ,Yes,66,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,79.4,5154.6
4958-XCBDQ,No,35,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3
8337-UPOAQ,No,10,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3
6712-OAWRH,No,26,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8
5914-DVBWJ,No,18,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85
8644-XLFBW,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65
1833-VGRUM,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.2,74.2
8374-XGEJJ,Yes,43,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4388.4
6946-LMSQS,Yes,25,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal,89.05,2177.45
4039-HEUNW,Yes,36,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.5,3436.1
0812-WUPTB,Yes,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.85,70.85
2403-BCASL,Yes,41,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,111.95,4534.9
3871-IKPYH,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.1,69.1
1304-NECVQ,No,2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55
5655-JSMZM,No,49,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.2,4718.25
4505-EXZHB,No,6,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.4,434.1
8972-HJWNV,Yes,7,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85
2860-RANUS,No,20,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5
0406-BPDVR,No,54,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1
5276-KQWHG,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65
9667-EQRXU,No,30,No,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,40.3,1172.95
0946-CLJTI,Yes,58,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6
0324-BRPCJ,Yes,68,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65
9189-JWSHV,Yes,24,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05
0576-WNXXC,Yes,27,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2
5482-PLVPE,No,2,No,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.35,41.85
4902-OHLSK,No,29,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,98.65,2862.75
2357-COQEK,No,28,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.3,2890.65
2034-CGRHZ,No,24,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,102.95,2496.7
9360-AHGNL,Yes,43,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,109.55,4830.25
5485-WUYWF,No,2,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,66.4,94.55
2632-UCGVD,Yes,66,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,100.05,6871.9
6425-YQLLO,Yes,66,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.95,6975.25
2091-RFFBA,No,31,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15
6899-PPEEA,No,37,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.55,3580.3
4597-NUCQV,No,24,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15
3754-DXMRT,No,2,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65
7130-VTEWQ,No,8,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.75,606.25
7903-CMPEY,Yes,1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3
1704-NRWYE,No,9,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.85,751.65
7481-ATQQS,No,49,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,90.85,4515.85
0023-HGHWL,No,1,No,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.1,25.1
1792-UXAFY,No,17,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1496.9
6161-UUUTA,No,3,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9
6543-XRMYR,No,30,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35
2479-BRAMR,Yes,41,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55
3714-JTVOV,Yes,42,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,74.15,3229.4
8580-QVLOC,No,72,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,92.45,6440.25
2012-NWRPA,Yes,11,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2
8808-ELEHO,No,8,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95
9058-CBREO,No,1,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.55,50.55
8063-GBATB,No,27,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,2287.25
1069-XAIEM,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05
6987-XQSJT,No,54,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25
0722-TROQR,No,4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75
6402-ZFPPI,No,25,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,102.8,2660.2
9965-YOKZB,No,9,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.85,790.15
0504-HHAPI,No,27,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,88.3,2467.75
3791-LGQCY,Yes,56,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.65,5688.05
8166-ZZTFS,Yes,66,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.55,5265.1
2956-GGUCQ,Yes,24,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25
2778-OCLGR,Yes,24,No,No,Yes,DSL,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,39.1,971.3
7067-KSAZT,Yes,65,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.25,6979.8
9300-AGZNL,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.0,94.0
1112-CUNAO,No,15,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,89.85,1424.95
3389-YGYAI,No,8,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55
3070-DVEYC,No,7,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,73.75,545.15
5707-ORNDZ,No,9,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.55,494.05
8696-JKZNU,No,37,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.25,2841.55
2055-PDADH,No,3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.4,204.7
2302-ANTDP,Yes,48,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,117.45,5438.9
5233-GEEAX,No,8,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.4,221.9
7137-RYLPP,Yes,37,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.7,3171.15
3957-LXOLK,No,28,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.15,3152.5
5281-BUZGT,No,36,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,90.85,3186.7
2718-GAXQD,Yes,4,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,46.0,181.6
3217-FZDMN,No,8,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,94.45,742.95
7480-QNVZJ,No,50,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.7,4816.7
7124-UGSUR,Yes,61,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,104.4,6405.0
1862-SKORY,Yes,40,No,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,39.3,1637.4
4816-JBHOV,No,2,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.7,93.7
3247-ZVOUO,No,10,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,85.55,851.75
1268-ASBGA,Yes,16,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,85.35,1375.15
4713-LZDRV,No,2,Yes,No,Yes,Cable,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,79.6,195.05
4325-NFSKC,No,19,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,90.6,1660.0
6502-HCJTI,No,7,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,673.1
8258-GSTJK,No,3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.0,237.75
2995-UPRYS,Yes,40,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.2,4062.2
6686-YPGHK,No,47,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,85.5,4042.3
8020-BWHYL,No,15,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,75.3,1147.45
6892-XPFPU,Yes,24,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,2433.9
8010-EZLOU,No,15,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25
8062-YBDOE,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65
3672-YITQD,Yes,36,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,84.1,3021.6
8988-ECPJR,Yes,34,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,79.6,2718.3
3776-EKTKM,No,1,No,No,Yes,Cable,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,36.45,36.45
0643-OKLRP,Yes,47,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.35,3825.85
9381-NDKME,Yes,24,No,No,Yes,Cable,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,40.65,933.3
8327-LZKAS,Yes,43,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.55,4533.9
1075-BGWOH,Yes,16,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.75,1587.55
8485-GJCDN,No,5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.05,318.5
6029-WTIPC,No,37,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,101.1,3744.05
3317-HRTNN,No,5,No,No,Yes,DSL,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,45.7,198.0
5569-OUICF,Yes,28,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,101.3,2812.2
5747-PMBSQ,Yes,10,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,92.5,934.1
2982-IHMFT,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,74.45,74.45
5143-EGQFK,No,10,No,No,Yes,Cable,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.65,291.4
6168-WFVVF,No,3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,235.5
7450-NWRTR,No,12,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,1200.15
6005-OBZPH,No,26,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.15,2277.65
